url,status
https://www.datenportal.bmbf.de/portal/Tabelle-0.25a.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.22.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.22.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.22.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.7.22.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.2.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.2.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.2.1.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.2.1.xls,OK
https://www.datenportal.bmbf.de/portal/grafik-2.2.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.9.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.9.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.9.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.9.xls,OK
https://www.datenportal.bmbf.de/portal/de/bild-53.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.4.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.4.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.4.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.4.html,OK
https://www.datenportal.bmbf.de/portal/de/bild-23.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.23.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.23.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.23.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.23.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.96.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.96.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.96.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.18.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.18.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.18.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.18.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.15.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.15.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.15.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.15.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.104.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.104.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.104.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.104.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.34.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.34.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.34.html,OK
